"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"ID"	"race"	"fixation"
2	108	"C:\Hannah's FYP\White10_neu.jpg"	"despair"	2	"forehead"	1	NA	211	440	1	0	22	"White"	"eyes"
2	109	"C:\Hannah's FYP\White6_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	520	2	0	22	"White"	"forehead"
2	110	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	468	2	1	22	"White"	"forehead"
2	111	"C:\Hannah's FYP\Black18_neu.jpg"	"despair"	1	"forehead"	1	NA	111	522	1	0	22	"Black"	"nose"
2	112	"C:\Hannah's FYP\Black19_neu.jpg"	"romance"	1	"forehead"	2	NA	112	862	2	0	22	"Black"	"nose"
2	113	"C:\Hannah's FYP\Black16_neu.jpg"	"despair"	1	"forehead"	1	NA	111	499	1	0	22	"Black"	"eyes"
2	114	"C:\Hannah's FYP\White11_neu.jpg"	"romance"	2	"forehead"	2	NA	212	816	2	0	22	"White"	"eyes"
2	115	"C:\Hannah's FYP\White19_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	533	1	0	22	"White"	"nose"
2	116	"C:\Hannah's FYP\Black9_neu.jpg"	"success"	1	"forehead"	2	NA	112	593	2	0	22	"Black"	"eyes"
2	117	"C:\Hannah's FYP\White21_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	550	1	0	22	"White"	"nose"
2	118	"C:\Hannah's FYP\White18_neu.jpg"	"poison"	2	"forehead"	1	NA	211	629	1	0	22	"White"	"nose"
2	119	"C:\Hannah's FYP\White4_neu.jpg"	"smile"	2	"forehead"	2	NA	212	932	2	0	22	"White"	"forehead"
2	120	"C:\Hannah's FYP\Black7_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	933	2	0	22	"Black"	"forehead"
2	121	"C:\Hannah's FYP\Black2_neu.jpg"	"despair"	1	"forehead"	1	NA	111	584	1	0	22	"Black"	"forehead"
2	122	"C:\Hannah's FYP\White8_neu.jpg"	"poison"	2	"forehead"	1	NA	211	809	1	0	22	"White"	"forehead"
2	123	"C:\Hannah's FYP\Black9_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	641	1	0	22	"Black"	"eyes"
2	124	"C:\Hannah's FYP\Black23_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	597	2	0	22	"Black"	"nose"
2	125	"C:\Hannah's FYP\Black9_neu.jpg"	"poison"	1	"forehead"	1	NA	111	494	1	0	22	"Black"	"eyes"
2	126	"C:\Hannah's FYP\White20_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	504	1	0	22	"White"	"nose"
2	127	"C:\Hannah's FYP\White3_neu.jpg"	"romance"	2	"forehead"	2	NA	212	677	2	0	22	"White"	"forehead"
2	128	"C:\Hannah's FYP\White11_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	522	1	0	22	"White"	"eyes"
2	129	"C:\Hannah's FYP\Black20_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	498	1	0	22	"Black"	"nose"
2	130	"C:\Hannah's FYP\White13_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	959	2	0	22	"White"	"eyes"
2	131	"C:\Hannah's FYP\White7_neu.jpg"	"joy"	2	"forehead"	2	NA	212	656	2	0	22	"White"	"forehead"
2	132	"C:\Hannah's FYP\White9_neu.jpg"	"love"	2	"forehead"	2	NA	212	447	2	0	22	"White"	"eyes"
2	133	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	1	"forehead"	2	NA	112	574	2	0	22	"Black"	"forehead"
2	134	"C:\Hannah's FYP\White21_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	508	1	0	22	"White"	"nose"
2	135	"C:\Hannah's FYP\White17_neu.jpg"	"joy"	2	"forehead"	2	NA	212	689	2	0	22	"White"	"nose"
2	136	"C:\Hannah's FYP\White17_neu.jpg"	"smile"	2	"forehead"	2	NA	212	590	2	0	22	"White"	"nose"
2	137	"C:\Hannah's FYP\Black17_neu.jpg"	"poison"	1	"forehead"	1	NA	111	557	1	0	22	"Black"	"nose"
2	138	"C:\Hannah's FYP\White5_neu.jpg"	"romance"	2	"forehead"	2	NA	212	631	2	0	22	"White"	"forehead"
2	139	"C:\Hannah's FYP\White15_neu.jpg"	"smile"	2	"forehead"	2	NA	212	647	2	0	22	"White"	"eyes"
2	140	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	918	2	0	22	"White"	"forehead"
2	141	"C:\Hannah's FYP\Black6_neu.jpg"	"pest"	1	"forehead"	1	NA	111	905	1	0	22	"Black"	"forehead"
2	142	"C:\Hannah's FYP\Black13_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	620	1	0	22	"Black"	"eyes"
2	143	"C:\Hannah's FYP\White2_neu.jpg"	"joy"	2	"forehead"	2	NA	212	628	2	0	22	"White"	"forehead"
2	144	"C:\Hannah's FYP\Black22_neu.jpg"	"success"	1	"forehead"	2	NA	112	529	2	0	22	"Black"	"nose"
2	145	"C:\Hannah's FYP\White4_neu.jpg"	"pest"	2	"forehead"	1	NA	211	533	1	0	22	"White"	"forehead"
2	146	"C:\Hannah's FYP\White2_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	600	1	0	22	"White"	"forehead"
2	147	"C:\Hannah's FYP\Black10_neu.jpg"	"romance"	1	"forehead"	2	NA	112	553	2	0	22	"Black"	"eyes"
2	148	"C:\Hannah's FYP\White14_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	576	1	0	22	"White"	"eyes"
2	149	"C:\Hannah's FYP\White20_neu.jpg"	"love"	2	"forehead"	2	NA	212	518	2	0	22	"White"	"nose"
2	150	"C:\Hannah's FYP\White12_neu.jpg"	"smile"	2	"forehead"	2	NA	212	562	2	0	22	"White"	"eyes"
2	151	"C:\Hannah's FYP\Black17_neu.jpg"	"success"	1	"forehead"	2	NA	112	530	2	0	22	"Black"	"nose"
2	152	"C:\Hannah's FYP\Black8_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	588	1	0	22	"Black"	"forehead"
2	153	"C:\Hannah's FYP\Black8_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	571	2	0	22	"Black"	"forehead"
2	154	"C:\Hannah's FYP\Black5_neu.jpg"	"romance"	1	"forehead"	2	NA	112	965	2	0	22	"Black"	"forehead"
2	155	"C:\Hannah's FYP\White8_neu.jpg"	"smile"	2	"forehead"	2	NA	212	670	2	0	22	"White"	"forehead"
2	156	"C:\Hannah's FYP\White23_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	727	2	0	22	"White"	"nose"
2	157	"C:\Hannah's FYP\White3_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	538	1	0	22	"White"	"forehead"
2	158	"C:\Hannah's FYP\White6_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	790	1	0	22	"White"	"forehead"
2	159	"C:\Hannah's FYP\Black2_neu.jpg"	"joy"	1	"forehead"	2	NA	112	511	2	0	22	"Black"	"forehead"
2	160	"C:\Hannah's FYP\Black12_neu.jpg"	"pest"	1	"forehead"	1	NA	111	595	1	0	22	"Black"	"eyes"
2	161	"C:\Hannah's FYP\Black22_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	497	1	0	22	"Black"	"nose"
2	162	"C:\Hannah's FYP\Black1_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	487	1	0	22	"Black"	"forehead"
2	163	"C:\Hannah's FYP\White9_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	564	1	0	22	"White"	"eyes"
2	164	"C:\Hannah's FYP\Black13_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	975	2	0	22	"Black"	"eyes"
2	165	"C:\Hannah's FYP\Black1_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	1359	1	0	22	"Black"	"forehead"
2	166	"C:\Hannah's FYP\Black1_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	567	2	0	22	"Black"	"forehead"
2	167	"C:\Hannah's FYP\White2_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	857	1	0	22	"White"	"forehead"
2	168	"C:\Hannah's FYP\White5_neu.jpg"	"despair"	2	"forehead"	1	NA	211	1015	1	0	22	"White"	"forehead"
2	169	"C:\Hannah's FYP\White22_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	574	1	0	22	"White"	"nose"
2	170	"C:\Hannah's FYP\Black6_neu.jpg"	"smile"	1	"forehead"	2	NA	112	503	2	0	22	"Black"	"forehead"
2	171	"C:\Hannah's FYP\Black14_neu.jpg"	"poison"	1	"forehead"	1	NA	111	580	1	0	22	"Black"	"eyes"
2	172	"C:\Hannah's FYP\White22_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	454	1	0	22	"White"	"nose"
2	173	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	512	2	0	22	"Black"	"nose"
2	174	"C:\Hannah's FYP\White11_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	494	1	0	22	"White"	"eyes"
2	175	"C:\Hannah's FYP\Black22_neu.jpg"	"smile"	1	"forehead"	2	NA	112	480	2	0	22	"Black"	"nose"
2	176	"C:\Hannah's FYP\White3_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	398	1	0	22	"White"	"forehead"
2	177	"C:\Hannah's FYP\Black18_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	624	1	0	22	"Black"	"nose"
2	178	"C:\Hannah's FYP\White14_neu.jpg"	"despair"	2	"forehead"	1	NA	211	492	1	0	22	"White"	"eyes"
2	179	"C:\Hannah's FYP\Black15_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	569	1	0	22	"Black"	"eyes"
2	180	"C:\Hannah's FYP\Black19_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	683	1	0	22	"Black"	"nose"
2	181	"C:\Hannah's FYP\Black2_neu.jpg"	"poison"	1	"forehead"	1	NA	111	1088	1	0	22	"Black"	"forehead"
2	182	"C:\Hannah's FYP\White17_neu.jpg"	"pest"	2	"forehead"	1	NA	211	476	1	0	22	"White"	"nose"
2	183	"C:\Hannah's FYP\Black19_neu.jpg"	"pest"	1	"forehead"	1	NA	111	522	1	0	22	"Black"	"nose"
2	184	"C:\Hannah's FYP\White1_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	494	1	0	22	"White"	"forehead"
2	185	"C:\Hannah's FYP\White23_neu.jpg"	"poison"	2	"forehead"	1	NA	211	471	1	0	22	"White"	"nose"
2	186	"C:\Hannah's FYP\White24_neu.jpg"	"joy"	2	"forehead"	2	NA	212	581	2	0	22	"White"	"nose"
2	187	"C:\Hannah's FYP\Black17_neu.jpg"	"love"	1	"forehead"	2	NA	112	1085	2	0	22	"Black"	"nose"
2	188	"C:\Hannah's FYP\White14_neu.jpg"	"romance"	2	"forehead"	2	NA	212	613	2	0	22	"White"	"eyes"
2	189	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	622	2	0	22	"Black"	"forehead"
2	190	"C:\Hannah's FYP\Black6_neu.jpg"	"despair"	1	"forehead"	1	NA	111	877	1	0	22	"Black"	"forehead"
2	191	"C:\Hannah's FYP\Black23_neu.jpg"	"joy"	1	"forehead"	2	NA	112	503	2	0	22	"Black"	"nose"
2	192	"C:\Hannah's FYP\Black23_neu.jpg"	"despair"	1	"forehead"	1	NA	111	466	1	0	22	"Black"	"nose"
3	1	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	2130	1	0	22	"Black"	"eyes"
3	2	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	697	1	0	22	"Black"	"nose"
3	3	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	678	1	1	22	"Black"	"forehead"
3	4	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	420	2	1	22	"White"	"nose"
3	5	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	404	2	0	22	"White"	"eyes"
3	6	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	397	2	0	22	"Black"	"forehead"
3	7	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	303	2	1	22	"White"	"eyes"
3	8	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	716	2	1	22	"White"	"eyes"
3	9	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	1008	1	0	22	"White"	"nose"
3	10	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	535	2	1	22	"Black"	"forehead"
3	11	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	1074	1	0	22	"White"	"nose"
3	12	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	1710	1	1	22	"Black"	"forehead"
3	13	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	383	2	0	22	"White"	"forehead"
3	14	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	1097	1	0	22	"Black"	"nose"
3	15	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	661	1	0	22	"Black"	"eyes"
3	16	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	547	2	0	22	"Black"	"forehead"
3	17	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	1606	2	0	22	"Black"	"forehead"
3	18	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	1443	2	1	22	"White"	"forehead"
3	19	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	1904	2	0	22	"Black"	"forehead"
3	20	"C:\Hannah's FYP\Black29_smi.jpg"	""	1	"forehead"	NA	2	112	1161	2	0	22	"Black"	"eyes"
3	21	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	554	2	1	22	"White"	"forehead"
3	22	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	492	2	0	22	"White"	"forehead"
3	23	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	577	2	1	22	"Black"	"nose"
3	24	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	475	2	1	22	"White"	"nose"
3	25	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	673	2	1	22	"Black"	"forehead"
3	26	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	647	2	0	22	"White"	"forehead"
3	27	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	2085	2	1	22	"White"	"forehead"
3	28	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	415	2	0	22	"White"	"forehead"
3	29	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	424	2	0	22	"White"	"forehead"
3	30	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	744	2	0	22	"White"	"forehead"
3	31	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	420	2	0	22	"White"	"forehead"
3	32	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	868	1	0	22	"Black"	"nose"
3	33	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	385	2	1	22	"White"	"nose"
3	34	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	587	2	0	22	"White"	"forehead"
3	35	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	563	1	0	22	"White"	"forehead"
3	36	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	942	2	0	22	"Black"	"forehead"
3	37	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	736	1	0	22	"Black"	"forehead"
3	38	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	595	1	0	22	"Black"	"forehead"
3	39	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	980	2	1	22	"Black"	"forehead"
3	40	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	2396	2	1	22	"White"	"forehead"
3	41	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	480	1	0	22	"Black"	"forehead"
3	42	"C:\Hannah's FYP\Black19_smi.jpg"	""	1	"nose"	NA	1	131	1382	1	0	22	"Black"	"nose"
3	43	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	309	2	0	22	"White"	"forehead"
3	44	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	443	1	1	22	"Black"	"forehead"
3	45	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	426	2	0	22	"White"	"forehead"
3	46	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	1586	1	0	22	"Black"	"eyes"
3	47	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	273	2	0	22	"White"	"forehead"
3	48	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	536	2	0	22	"White"	"forehead"
3	49	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	435	2	0	22	"Black"	"forehead"
3	50	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	770	2	0	22	"Black"	"eyes"
3	51	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	555	2	0	22	"Black"	"forehead"
3	52	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	422	1	1	22	"Black"	"forehead"
3	53	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	734	2	0	22	"Black"	"forehead"
3	54	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	665	1	1	22	"White"	"forehead"
3	55	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	3175	2	1	22	"White"	"forehead"
3	56	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	721	1	0	22	"Black"	"forehead"
3	57	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	676	1	0	22	"White"	"eyes"
3	58	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	514	2	0	22	"Black"	"forehead"
3	59	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	470	2	1	22	"White"	"nose"
3	60	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	1196	1	1	22	"Black"	"forehead"
3	61	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	924	2	1	22	"White"	"eyes"
3	62	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	430	2	0	22	"Black"	"forehead"
3	63	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	1486	2	0	22	"White"	"forehead"
3	64	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	369	2	1	22	"White"	"nose"
3	65	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	507	1	1	22	"White"	"forehead"
3	66	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	392	2	0	22	"White"	"forehead"
3	67	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	1145	2	1	22	"White"	"eyes"
3	68	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	923	2	0	22	"Black"	"forehead"
3	69	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	733	1	0	22	"Black"	"eyes"
3	70	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	601	1	0	22	"Black"	"nose"
3	71	"C:\Hannah's FYP\Black13_smi.jpg"	""	1	"eyes"	NA	1	121	969	1	0	22	"Black"	"eyes"
3	72	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	610	2	0	22	"White"	"forehead"
3	73	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	1250	2	0	22	"White"	"forehead"
3	74	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	551	2	0	22	"White"	"forehead"
3	75	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	857	2	1	22	"White"	"forehead"
3	76	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	583	2	0	22	"Black"	"forehead"
3	77	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	569	2	0	22	"Black"	"forehead"
3	78	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	395	2	1	22	"White"	"eyes"
3	79	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	428	2	1	22	"White"	"eyes"
3	80	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	316	2	0	22	"White"	"forehead"
3	81	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	593	1	0	22	"Black"	"eyes"
3	82	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	690	2	1	22	"Black"	"nose"
3	83	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	343	2	1	22	"White"	"eyes"
3	84	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	947	1	0	22	"White"	"nose"
3	85	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	1044	2	0	22	"Black"	"forehead"
3	86	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	1434	2	0	22	"Black"	"forehead"
3	87	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	847	1	1	22	"Black"	"forehead"
3	88	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	814	2	1	22	"Black"	"forehead"
3	89	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	685	2	1	22	"Black"	"nose"
3	90	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	810	2	0	22	"White"	"eyes"
3	91	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	1010	2	0	22	"White"	"forehead"
3	92	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	689	1	0	22	"Black"	"eyes"
3	93	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	1342	1	0	22	"White"	"forehead"
3	94	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	775	1	0	22	"Black"	"eyes"
3	95	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	480	2	0	22	"White"	"forehead"
3	96	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	814	2	0	22	"Black"	"forehead"
1	1	""	"smile"	NA	""	2	NA	NA	2807	2	NA	23	NA	NA
1	2	""	"disgust"	NA	""	1	NA	NA	712	1	NA	23	NA	NA
1	3	""	"joy"	NA	""	2	NA	NA	587	2	NA	23	NA	NA
1	4	""	"despair"	NA	""	1	NA	NA	555	1	NA	23	NA	NA
1	5	""	"smile"	NA	""	2	NA	NA	436	2	NA	23	NA	NA
1	6	""	"cockroach"	NA	""	1	NA	NA	1035	1	NA	23	NA	NA
1	7	""	"romance"	NA	""	2	NA	NA	568	2	NA	23	NA	NA
1	8	""	"poison"	NA	""	1	NA	NA	1457	1	NA	23	NA	NA
1	9	""	"paradise"	NA	""	2	NA	NA	683	2	NA	23	NA	NA
1	10	""	"cockroach"	NA	""	1	NA	NA	584	1	NA	23	NA	NA
1	11	""	"sewage"	NA	""	1	NA	NA	928	1	NA	23	NA	NA
1	12	""	"despair"	NA	""	1	NA	NA	1001	1	NA	23	NA	NA
1	13	""	"garbage"	NA	""	1	NA	NA	1464	1	NA	23	NA	NA
1	14	""	"disgust"	NA	""	1	NA	NA	538	1	NA	23	NA	NA
1	15	""	"beauty"	NA	""	2	NA	NA	573	2	NA	23	NA	NA
1	16	""	"joy"	NA	""	2	NA	NA	493	2	NA	23	NA	NA
1	17	""	"garbage"	NA	""	1	NA	NA	466	1	NA	23	NA	NA
1	18	""	"poison"	NA	""	1	NA	NA	623	1	NA	23	NA	NA
1	19	""	"beauty"	NA	""	2	NA	NA	862	2	NA	23	NA	NA
1	20	""	"vomit"	NA	""	1	NA	NA	562	1	NA	23	NA	NA
1	21	""	"paradise"	NA	""	2	NA	NA	1164	2	NA	23	NA	NA
1	22	""	"vomit"	NA	""	1	NA	NA	579	1	NA	23	NA	NA
1	23	""	"love"	NA	""	2	NA	NA	708	2	NA	23	NA	NA
1	24	""	"romance"	NA	""	2	NA	NA	559	2	NA	23	NA	NA
1	25	""	"success"	NA	""	2	NA	NA	488	2	NA	23	NA	NA
1	26	""	"pest"	NA	""	1	NA	NA	637	1	NA	23	NA	NA
1	27	""	"vacation"	NA	""	2	NA	NA	514	2	NA	23	NA	NA
1	28	""	"pest"	NA	""	1	NA	NA	558	1	NA	23	NA	NA
1	29	""	"success"	NA	""	2	NA	NA	431	2	NA	23	NA	NA
1	30	""	"love"	NA	""	2	NA	NA	486	2	NA	23	NA	NA
1	31	""	"sewage"	NA	""	1	NA	NA	547	1	NA	23	NA	NA
1	32	""	"vacation"	NA	""	2	NA	NA	509	2	NA	23	NA	NA
2	1	"C:\Hannah's FYP\White13_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	625	1	0	23	"White"	"eyes"
2	2	"C:\Hannah's FYP\Black3_neu.jpg"	"pest"	1	"forehead"	1	NA	111	558	1	0	23	"Black"	"forehead"
2	3	"C:\Hannah's FYP\White15_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	561	2	0	23	"White"	"eyes"
2	4	"C:\Hannah's FYP\White10_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	459	1	0	23	"White"	"eyes"
2	5	"C:\Hannah's FYP\White10_neu.jpg"	"love"	2	"forehead"	2	NA	212	402	2	0	23	"White"	"eyes"
2	6	"C:\Hannah's FYP\Black22_neu.jpg"	"romance"	1	"forehead"	2	NA	112	544	2	0	23	"Black"	"nose"
2	7	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	2	"forehead"	1	NA	211	683	1	0	23	"White"	"forehead"
2	8	"C:\Hannah's FYP\White18_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	557	2	0	23	"White"	"nose"
2	9	"C:\Hannah's FYP\White11_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	535	2	0	23	"White"	"eyes"
2	10	"C:\Hannah's FYP\White12_neu.jpg"	"joy"	2	"forehead"	2	NA	212	458	2	0	23	"White"	"eyes"
2	11	"C:\Hannah's FYP\Black5_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	537	1	0	23	"Black"	"forehead"
2	12	"C:\Hannah's FYP\Black4_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	540	1	0	23	"Black"	"forehead"
